id,name,position,start_date,end_date
ef3d11bc-1f56-483b-9091-708b424b1c5a,Mititaiagimene Young Vivian,Premier of Niue,2002-05-01,2008-06-19
ef3d11bc-1f56-483b-9091-708b424b1c5a,Mititaiagimene Young Vivian,Premier of Niue,1992-12-12,1993-03-09
