uuid,female,male,other,skip,total
ba7c5565-a845-4fca-9146-2df12e15ecbb,,2,,1,3
fd4f2d8b-a795-469a-8ce3-56fe19b59b00,,1,,2,3
eed7700e-f7c7-4df0-a2d8-ed6141f8b89d,,3,,,3
fb0ffe71-348e-4d08-9f90-3b30520b8181,3,,,,3
cd33d032-ae98-490e-a3df-6fc89f94d038,3,,,,3
c5c3ad50-4eb2-4e58-a65c-4627ab242fa7,2,,,,2
f58468c4-e58a-42c0-bfe3-b1f87f5ced78,2,,,,2
32368b0f-8bad-4f3c-afd8-81cf9720e86a,2,,,,2
f9da457d-2acc-4106-b1b7-bad598eb9132,,1,,1,2
acec7b6e-2397-4abf-b4f1-1bd51e081201,2,,,,2
cd0e6e51-a9c0-4afe-acdb-a1384fe76004,,2,,,2
18ae1fe9-a268-4afd-b667-5a0bdd9936c2,1,,,1,2
