id,name,position,start_date,end_date
14151576-14c6-4ef8-9099-afe1d6b7aa62,Geingob Hage,Prime Minister of Namibia,,
4a2e00d4-57ac-443b-9e7d-de8c21b9be35,Gurirab Theo Ben,Prime Minister of Namibia,2002-08-28,2005-03-19
4a2e00d4-57ac-443b-9e7d-de8c21b9be35,Gurirab Theo Ben,President of the United Nations General Assembly,1999,2000
2063887e-9bc3-48c8-80c6-de885ed96624,Hamutenya Hidipo,Minister of Information and Broadcasting,,
e9886469-79af-47f5-9498-2662c7435494,Pohamba Hifikepunye Lucas,President of Namibia,2005-03-21,""
