id,wikidata
union_for_the_development_of_the_comoros,Q20982223
juwa_party,Q20982167
independent,Q327591
democratic_rally_of_the_comoros,Q20982157
convention_for_the_renewal_of_the_comoros,Q5166253
rally_for_an_alternative_of_harmonious_and_integrated_development,Q20982212
party_for_the_comorian_agreement,Q20982205
