id,name,position,start_date,end_date
57bee211-b367-4a39-af87-f7ae39abd7cb,Danny Phillip,Prime Minister of the Solomon Islands,2010-08-25,2011-11-16
dc97fb4e-9248-4e79-81e2-1095437863e2,Derek SIKUA,Prime Minister of the Solomon Islands,,
