id,name,position,start_date,end_date
438b8680-aede-4d7a-bd85-a958f92f8477,Charles FERNANDEZ,Member of the Senate of Antigua and Barbuda,,
83d02920-3f31-4bea-9786-0d0a6e96e687,Charlesworth T. SAMUEL,Member of the Senate of Antigua and Barbuda,,
6345b1a3-d20b-472e-876f-51955ef80932,Jacqui QUINN-LEANDRO,Member of the Senate of Antigua and Barbuda,,
