id,name,position,start_date,end_date
453bcda3-363c-48b8-8458-f007f047fc16,Ratu Naiqama Lalabalavu,Member of the House of Representatives of Fiji,,
2b02b148-c70c-4a3c-9daf-be23c062acd7,Ratu Suliano Matanitobua,Member of the House of Representatives of Fiji,,
