id,wikidata
Mouvement_Nidaa_Tounes,Q929717
Mouvement_Ennahdha,Q692022
Union_Patriotique_Libre,Q1328991
Front_Populaire,Q3088551
Afek_Tounes,Q382146
Afek_Tounes_le_mouvement_national_et_lappel_des_tunisiens_à_létranger,Q382146
