id,wikidata
partido_liberal_colombiano,Q939021
partido_social_de_unidad_nacional,Q973542
partido_conservador_colombiano,Q747333
centro_cemocratico,Q15909095
partido_cambio_radical,Q429642
partido_alianza_verde,Q1452567
partido_opcion_ciudadana,Q3896853
movimiento_mira,Q13988
cien_porciento_colombia,Q6025072
polo_democratico_alternativo,Q2251452
autoridades_indigenas_de_colombia,Q11680073
funeco,Q24512740
alianza_social_indigena,Q256029
