id,wikidata
group_of_justice_and_development,Q1255232
group_istiqlali_of_unity_and_egalitarianism,Q477273
group_of_the_national_rally_of_independents,Q1630297
group_authenticity_and_modernity,Q784586
group_of_the_socialist_union_of_popular_forces,Q2297130
group_movement,Q1471276
group_of_constitutional_union,Q3550065
