uuid,female,male,other,skip,total
mário_dias_sami,,,,1,1
mama_samba_embaló,,,,1,1
caramó_camará,,,,1,1
soares_sambú,,,,1,1
martina_moreira_moniz_nafantchamna,,,,1,1
alberto_mbunhe_nambeia,,,,1,1
fofana_queita,,1,,,1
f7c2c23f-a20b-4188-8476-f033b38dfef7,,1,,,1
e62f147f-458d-461f-878b-4c495d2bf5a7,,1,,,1
c455459f-2c01-4bb0-996a-e7a719d63441,1,,,,1
2a3bef63-79fd-4692-96ed-529ec23d9f18,,1,,,1
b9bede9e-cddc-4223-b674-1ad54abe5729,1,,,,1
94c3d1d6-e561-490f-b2a7-5476a35e80e5,,,,1,1
e0b0c13f-83cc-43e1-9621-4f5bfb0ee9df,,1,,,1
1dd4472b-0aa9-4d73-95c1-ff8bd723a32e,1,,,,1
28473f65-7c0e-4b37-b0b7-77a1b28faa8c,,,,1,1
