id,name,position,start_date,end_date
ca0d3973-b150-470b-8cec-d8a429bca744,Daniel Gibbs,member of the French National Assembly,2012-06-20,
47185f8e-a096-4021-a341-04afb853dc4f,Guillaume Arnell,member of the Senate of France,,
