uuid,female,male,other,skip,total
f737fc40-66e6-4d78-94de-790fa0dfb58a,2,,,,2
36161a4e-f0e6-42d3-b580-d52e65dbadf3,3,,,,3
ea4631ec-5c69-4ca9-875b-d5972e673d30,,2,,,2
8d464be9-b912-4928-b7de-f1810b154071,,2,,,2
44b96f47-4811-496f-9cac-6b7e30272851,,2,,,2
da245750-9e42-4528-9514-c933c2b6e21c,2,,,,2
d1f0f3d0-9743-4aa5-831f-2cfb887c219e,,2,,,2
003fa457-30d1-4d8b-b141-56e16d1ee2b1,,3,,,3
5a289bea-8b7c-4eac-a575-fdf0ea74df7f,,2,,,2
cbeec5a8-b0e0-461f-8e06-6e96fd3b047b,,3,,,3
b04b0714-4eec-4b49-9dcd-bdf1f49dc341,,2,,,2
1670c52c-3ef4-4ba6-be25-999a834f2e62,,3,,,3
9857193d-5b2b-47cd-aa99-7d401f40fada,,3,,,3
ff1bfd4f-106e-419f-89a6-92bbcfa436c3,,3,,,3
0c5ce9e9-9990-4989-b3b3-64c59fe3bef2,,2,,,2
d8c0cfc7-31bf-4796-bfde-4f6e77ac75a5,,3,,,3
d8b650b4-6266-42f9-a4a5-73a3ebc0cddc,,3,,,3
ff346330-f548-4410-a073-dabf8f937723,,2,,,2
fc6a2cf8-cc41-4a87-ab9e-d96a4619bef6,,3,,,3
edb592c5-42d7-4093-9cc4-e3732181f212,2,,,,2
7204f196-1959-4b7b-bcb3-9c046c6d2787,,2,,,2
2f4c0e7d-748b-4c9c-aab0-c53485c0576c,,3,,,3
e22b963d-c07e-44f7-b877-1da2a20cfe49,,2,,,2
771ecdee-d293-4832-a648-3825647377b4,3,,,,3
f0680fe8-05fd-41d0-990e-f628a5ebea3e,,3,,,3
f578c1a9-5294-46b5-b5c1-6cdc439bad44,1,,,,1
20e733c6-1590-48ba-9391-d4377b192398,,3,,,3
4ec7ad28-ea05-4e1f-b1a0-700d37b5f38b,,3,,,3
853345a6-4167-444a-9875-bbde372114e5,,2,,,2
dc8d478e-585d-44db-887f-c70e3bea7ad6,,3,,,3
d4135bb4-6700-4eac-abbd-5847da2ceef6,,2,,,2
8a28c9a5-789d-469d-a865-0b072061d1d9,2,,,,2
1583c28b-1b23-442a-8814-93f2a065d1fa,,2,,,2
ae8d26c3-2083-49b6-9443-c1a353191a1d,,3,,,3
08842e16-095e-46fc-a2dc-54493fa8fde1,3,,,,3
8c799e1c-f099-442e-9c62-ae78fd3e81c3,,2,,,2
38c0173b-42c4-4198-b665-e143bcca4fe8,,2,,,2
9432928f-0808-4487-a226-89cb5f458ab1,2,,,,2
f50560c1-a8e9-449d-981a-786937348488,2,,,,2
25e1f1c0-ca74-46df-a6b5-d2d651b8ba9e,3,,,,3
b682d018-21b9-4f29-84db-df81c9ed6c53,,2,,,2
41c0a4fc-f1e6-4b10-acc9-5202694fb59e,3,,,,3
b92ab7d7-3f06-4213-a0dc-1b373515ecd8,,3,,,3
8928b97b-77ed-46da-aa3f-7c8d7f193d3a,1,1,,,2
ec42c4ed-0286-4a10-881c-daa9ae978322,,2,,,2
dab18040-ed58-435e-8332-d0f340016089,1,,,,1
0690b2ce-cf84-456a-ad2c-6c9f9d000067,,3,,,3
c32b78fa-393c-4082-ad16-d124dba78e34,1,2,,,3
19202b1d-4957-4373-9c2d-2ed6384fbe64,,2,,,2
96b684de-8474-4245-bdc3-3696e6e854f8,,3,,,3
3ee4d4be-48a0-4c32-964d-3ad2194b6530,2,,,,2
4ba23e18-c2c1-4fb4-9011-7ae37dbb3e38,,1,,,1
b2374aa7-35da-45a3-ac77-ee7b597ae202,2,,,,2
ffafbf8e-0c13-4e80-bca9-6c32560d8507,,3,,,3
9d867660-5067-46f6-b0e8-2b8d08b2d726,,2,,,2
521ea543-1fc4-4784-8cc0-cc99844c4c80,,3,,,3
e152f5ca-62a4-45ff-ac3c-3d5b00c9a07f,,3,,,3
287b7fc1-288a-4146-8bf3-7fc891d2b0d0,2,,,,2
65511d0b-03f5-498b-984d-c21cb6b2d487,,3,,,3
18709468-f8f4-444f-a136-f192c475b792,2,,,,2
908a6007-cb37-4034-acb5-0e2f285a4595,2,,,,2
14f2743c-005c-491e-86ba-2ca30b54bfc6,,3,,,3
