uuid,female,male,other,skip,total
88a2f2ce-4691-4cff-bc74-49fef36c7eb6,,8,,,8
801c5e64-5375-48dd-8bc3-69a4684a2678,,8,,,8
afe861a3-0bb5-4e96-b444-e7231ce066b5,,7,,1,8
1ec3239c-4b35-47fd-9ceb-e12020424bd4,8,,,,8
b6f5721b-b03c-4133-bde5-63e06c84818d,,9,,,9
ddf7b397-6957-4bae-bd26-170856d70f69,,8,,,8
159186e4-5789-4c09-934c-1ae818ed43c0,,8,,,8
dc54fa78-a6c7-45e4-aa25-d33602644d4c,,8,,1,9
f4c75899-f085-4676-a754-8708a72655aa,,8,,1,9
f9d17b73-b422-4279-a0d9-1e3b7258e1a0,,8,,,8
8c8badc7-9c51-42ce-b70e-4c6d6f2a6dec,,8,,,8
4119af23-1971-4195-9a13-83eaad5d75fb,,9,,,9
2b02b148-c70c-4a3c-9daf-be23c062acd7,,8,,,8
289b5a51-516d-4be0-8392-53bde0da7417,,8,,,8
5dada674-4c24-4059-814a-e31f43d765f0,,8,,,8
f831d20a-0052-4bc6-ad1b-5ea246266a3f,,8,,,8
91adff78-a718-4d02-a3b4-bed750941b50,,8,,,8
441a8feb-1438-48ea-b39c-9a431f9c81c5,,8,,1,9
74389d41-37bf-4b37-8d54-590d3fc05dbe,,8,,,8
c57da913-38a5-4319-9907-f1d5b02cec1e,,8,,,8
1e63d000-9fda-4e4d-84f5-adc33b365bd0,,8,,,8
2910207c-a059-4896-b150-c4c54013924a,,8,,,8
311ffcda-d6bd-4437-81ab-30fcb5e28186,8,1,,,9
8cce3f48-db4e-42ac-aa96-f61f74b75fab,,8,,,8
013ef447-6a5f-434b-8aa3-26231b030e31,8,,,,8
453bcda3-363c-48b8-8458-f007f047fc16,,8,,1,9
1f30dc43-c6b0-4f3a-b85a-f9af482c2187,8,,,,8
eb8bd34b-c9e3-44f0-b527-040ead402bfd,,8,,,8
993c9b94-7100-4e69-a802-eb3655389ab3,,8,,,8
9b0c1854-7d0d-4c90-8962-2cc5fce49bd6,,8,,,8
e99b6b74-142a-4b97-843d-cc686b30c0ed,,8,,,8
407f8e58-e460-4854-8411-41b625facf1a,,8,,,8
c8997906-a919-4924-b20e-aea671b32a6d,,8,,,8
44c0373f-93f7-4581-bcc4-a729a7c01deb,,8,,,8
82603ed1-7d7c-4e91-9c66-f2890fd09b00,4,1,,3,8
0bc412d0-68f2-4739-80a3-43475bc7b205,,8,,,8
ab0e547b-fa1a-4351-8f8d-f7cc74f34f31,,7,,1,8
e7a71862-0e78-4eb4-a380-1a2a83b61532,9,,,,9
0ca4fc44-cd84-4d72-98ea-861478e97879,,9,,,9
e721d139-2a2f-4fc0-a875-ae65018024ec,,8,,,8
e58f6a36-74c8-424d-86aa-d02a9bd93e83,,8,,,8
dc37d1b5-8265-44d9-b53d-b4953799a47e,,8,,,8
3f633c41-a6e7-40e5-8022-bfb82056330d,8,,,,8
5582fada-48a4-45a4-a57e-0df2c9358197,,7,,1,8
a706837d-8c3b-4d97-bb10-6a772a82bf96,,8,,,8
ae4a59ab-24cb-4b33-86a0-aa88a8affce4,,7,,1,8
4542aef2-0354-492e-9f61-c3f59dba6fc0,,8,,,8
02d781b5-53a5-40b1-9e67-a1b8ee1f1b3c,,8,,,8
00c8e7a1-ca03-436c-a775-ed620a1e9f49,,8,,,8
32080eae-31f4-4717-8149-a1cba5f77343,,7,,1,8
