id,name,position,start_date,end_date
59130146-8b04-4093-a5e3-e378a90de3ea,Dr. John Pombe Joseph Magufuli,President of Tanzania,2015-11-05,""
c91a12e6-9ed4-4e66-a8b3-908d145d39a0,Edward Ngoyai Lowassa,Prime Minister of Tanzania,2005-12-30,2008-02-09
77772db5-786c-493a-84a5-4672cf948b90,Kassim Majaliwa Majaliwa,Prime Minister of Tanzania,2015-05-20,""
8545522d-6606-4231-a731-e0c92d2c6e2c,Mizengo Kayanza Peter Pinda,Prime Minister of Tanzania,2008-02-09,2015-11-05
64b91083-499f-4028-bcb5-8901a0aed32c,Prof. Mark James Mwandosya,minister without portfolio,,
d791b353-21e7-4568-88fe-1eb67df17e25,Samia Hassan Suluhu,Vice President of Tanzania,2015-11-05,""
