id,name,position,start_date,end_date
6f2eec8a-7a26-4575-b022-88eca99c8280,Annick Girardin,member of parliament in France,2007-06-20,2012-06-19
6f2eec8a-7a26-4575-b022-88eca99c8280,Annick Girardin,member of parliament in France,2012-06-20,2014-05-09
6f2eec8a-7a26-4575-b022-88eca99c8280,Annick Girardin,member of parliament in France,2014-06-30,2014-07-29
47df84b6-b623-4bff-a5bd-6c51126b52bc,Gérard Grignon,member of parliament in France,,
