id,name,position,start_date,end_date
28f13012-3a5f-4b14-b903-f096ede1914c,A J Canepa,Chief Minister of Gibraltar,,
28f13012-3a5f-4b14-b903-f096ede1914c,A J Canepa,Mayor of Gibraltar,,
0ca908c5-3da4-437a-ab8d-a112b4dfd3be,J J Bossano,Chief Minister of Gibraltar,1988-03-25,1996-05-17
232013da-1f82-4512-9ea9-6cea7c470e66,Joshua Hassan,Chief Minister of Gibraltar,,
232013da-1f82-4512-9ea9-6cea7c470e66,Joshua Hassan,Mayor of Gibraltar,,
c9177bf4-70e0-4fac-8cf3-af46c22ca7d0,P R Caruana,Chief Minister of Gibraltar,1996-05-17,2011-12-09
