uuid,female,male,other,skip,total
c8cfbe0f-d1ca-4f89-9a4c-8abd3899a03d,,2,,,2
a4ef83fa-a09b-4348-9d64-5d18f9ad7670,,2,,,2
af0c4484-a5ea-4c36-b11a-22fb2c2bcca3,3,,,,3
a886f904-342e-4910-a772-77fdb2b2b378,,2,,,2
4b962db5-59c8-42b8-970d-103b57a7f1c6,,2,,,2
eca71dd4-f77d-4738-88bd-cfbd5617d9cf,,2,,,2
43a42722-b68d-4e33-ae65-5edea01cd3e3,,2,,,2
22b38ffb-4933-42bc-bf63-833cd1201b90,,2,,,2
dda42878-f9e2-410f-a3bc-4cc5ae327e9c,,2,,,2
21bf91d7-9015-4f6f-b000-d7e891906d73,,3,,,3
b3c33a80-e178-4e1b-a05f-e4c326c7798b,,2,,,2
9e35eeac-59cb-4854-b94d-6c6ea94de738,,2,,,2
62d43047-96ae-4af3-a5d8-8aaf55c21a0b,2,,,,2
6922a01d-e9dc-4443-a1f9-b2721f032224,,2,,,2
53aa67e2-8abc-44b0-bc62-e2121510f82d,,2,,,2
e1f81a7d-a49f-4d82-9710-afd5b83727f4,,2,,,2
bde33200-51d2-409e-b32f-63a0f711b516,1,1,,,2
8a940a06-107a-4093-a09d-8042429f5c3e,,2,,,2
7cc46570-1468-49b5-8ead-1f80e1849675,,3,,,3
d2b10ee5-870c-4f27-bfa4-45b374c19311,,2,,,2
2257681b-013c-431c-8832-d0a100114ebd,,3,,,3
1b71388f-3bf9-4c2e-8407-38bdaaa1182e,,3,,,3
c6c4fdd4-a136-4745-89e8-36fd8d11f5a9,,2,,,2
6f1255b6-25d7-4f08-9e18-525eec1636d9,,2,,,2
af45c4a0-334c-4b26-8b11-75574c29538d,,2,,,2
511c6d47-1441-41a8-8959-94273ec9c1c9,,3,,,3
db5103e1-1e14-423a-829c-8f51704db1bd,2,,,,2
05e5b82b-d593-42b2-a0b9-4a32ff2c6033,,3,,,3
715a719e-9cf8-41e0-bfcc-1b49143eae28,,3,,,3
24bb8d8f-b0e9-4555-b797-2771f2f405b6,,2,,,2
64fa822e-ea8f-4032-a49c-8845439bd7cc,,2,,,2
4c1a0c80-3c38-45f6-8e12-fc39c5413719,,2,,,2
343365f5-7b7d-448c-8033-083bd645072e,,2,,,2
1d9a76b1-db3d-4e24-95fe-4e7f0efc55b0,,2,,,2
acaed4af-7ec7-4d03-aa89-aa2640595358,,2,,,2
f2731958-7ffe-4ab1-ad73-3f9d69bbe343,,3,,,3
1b1de6c5-58a5-4936-8243-77dc060a030c,,2,,,2
713369e0-ebe3-48a1-a4b3-dafcb6c30e03,,2,,,2
63388192-d9f2-4ab8-bec8-a8e79e464854,,3,,,3
3499db3e-9c40-4e36-a01d-29b093187b29,,2,,,2
3b674f52-ab0e-4833-8167-f2c2371b5e68,,2,,,2
23ccdedb-a25b-4d3f-bdfa-61f58929f101,,3,,,3
6ad75786-c623-4bc5-8ed0-e9c45404d659,,2,,,2
2c86452a-56d0-4871-a4d8-f3d9d3ccfe8b,,2,,,2
4614bd44-fe19-44e7-9dc6-19ace07aef9f,,3,,,3
75efb05d-b8e7-4b98-960c-4d30ca79553c,,2,,,2
b52b2347-7aa2-4fcf-9fb7-a080d9e8de2e,,3,,,3
f595359c-c824-4cbf-8722-b521cc805e35,,2,,,2
d1ab34a0-749d-4710-8606-45015dd561fa,,2,,,2
b98aad47-86bf-4142-a901-db60bb6f8522,,2,,,2
b9fee11f-3428-43a9-a12c-2225e76a153b,3,,,,3
01f9d129-97b9-4ee0-a9fa-f3d3ff321b32,,2,,,2
bbde4e26-8011-40c8-ba06-d22732fd1a1b,,2,,,2
90cc375d-767d-467f-81fb-ea5f1df22565,,2,,,2
9ad94170-d7c8-4ae7-8137-e65e2788689c,,3,,,3
3ec56ba2-5410-4c57-a7c5-719a0a0c0bc1,,3,,,3
6a422189-bb5d-455f-92d1-b61edcbb2920,,3,,,3
24420632-0d85-4b7d-9843-cb745b368e2c,1,1,,,2
322ac842-55fd-45dd-a16e-28a61e2e56bf,,3,,,3
1f00eede-8c3b-4da4-ba87-bb3cde8ab940,,2,,,2
4d0500ed-886a-481d-ba29-f870e4c3fef7,,2,,,2
cd5b9f35-6bd9-44bb-ab0a-4c763d2d363d,,2,,,2
81bfafac-0cd2-4ce7-bbeb-677d99602aa9,2,,,,2
5f567007-9ade-4e63-bae0-97456510b14d,,3,,,3
38cc9fac-c08a-4778-a433-82f931f202da,,3,,,3
64f72933-2063-4e26-a997-5c8f42ab9eae,,2,,,2
25a2280e-3ab9-4ae2-961b-1a6f9397dcd7,,2,,,2
c962af69-aea4-49a9-aa15-e45c7b8275f0,,3,,,3
11026fe0-0dc2-409e-ab38-cac9a1fa9422,,2,,,2
