id,name,position,start_date,end_date
afb0d47d-7a0a-49fd-b18a-e723575850f1,Gaël Yanno,member of parliament in France,,
23f29fa4-9389-4e71-af9c-025764a162d5,Philippe Gomes,member of parliament in France,2012-06-20,
