id,name,position,start_date,end_date
89c8dcc5-1291-498b-9800-3b395c93062a,Hoàng Trung Hải,Deputy Prime Minister of Vietnam,,
45c1ef95-60b2-43d5-9c63-e51c833530aa,Lê Hồng Anh,Executive Secretary of the Secretariat,,
38f0742b-21a4-4ba4-a97b-a4795c0e6ac1,Nguyễn Sinh Hùng,Chairman of the National Assembly of Vietnam,,
38f0742b-21a4-4ba4-a97b-a4795c0e6ac1,Nguyễn Sinh Hùng,Deputy Prime Minister of Vietnam,,
905b2f97-19c4-4f7b-ae28-bfb7ce57d34f,Nguyễn Xuân Phúc,Prime Minister of Vietnam,,
71dd0220-6d98-4e7e-a6ba-c1b822c01a06,Trương Tấn Sang,President of Vietnam,2011-07-25,
64378fa3-18de-4483-b107-70dcbd291a6a,Đặng Thị Ngọc Thịnh,Vice President of Vietnam,2016-04-08,
