id,name,position,start_date,end_date
5e92a19e-c13c-4480-99c5-6578dc829b2a,Anouchka van Miltenburg,Speaker of the House of Representatives (Netherlands),2012-09-25,2015-12-12
beba2ad6-6ab7-464a-ba31-167944be3452,Barry Madlener,member of the European Parliament,,
a616b100-4973-49ef-8e3e-9e0f71daf936,Khadija Arib,Speaker of the House of Representatives (Netherlands),2016-01-13,
b9b2dd6c-a195-43ea-8093-2afb179b962d,Loes Ypma,municipal councillor of Woerden,2001-01-01,2007-07-20
b9b2dd6c-a195-43ea-8093-2afb179b962d,Loes Ypma,municipal councillor of Woerden,2010-03-11,2010-05-27
b9b2dd6c-a195-43ea-8093-2afb179b962d,Loes Ypma,municipal executive of Woerden,2007-07-20,2010-05-27
4aecab94-e6c1-4a22-8823-b98f189fde87,Louis Bontes,member of the European Parliament,,
5f2f464b-9d07-4f8a-81f8-e22659ca0b93,Mark Harbers,municipal executive of Rotterdam,,
da32763c-103e-4229-afe7-3cfd6f03a4c7,Rik Grashoff,municipal executive of Rotterdam,,
