id,name,position,start_date,end_date
6338f4dd-223b-4900-8cf7-d632eaabdb0e,Eriksson Viveka,Premier of the Åland Islands,,
b7fae283-e2ae-4f24-b071-473db127ed2b,Gunell Camilla,Premier of the Åland Islands,,
9dbf37cd-1a94-47f5-93ac-b7de0e34083b,Jansson Gunnar,member of the Parliament of Finland,,
1ab91134-5837-430d-855d-6acfdce78d86,Jansson Roger,member of the Parliament of Finland,,
1ab91134-5837-430d-855d-6acfdce78d86,Jansson Roger,Premier of the Åland Islands,,
36915827-7b54-4f98-8f0a-a54db2a41136,Lundberg Britt,Speaker of the Parliament of Åland,,
7e3b4661-2fe0-4f15-9970-86b98701dee1,Nordlund Roger,Premier of the Åland Islands,,
