id,name,position,start_date,end_date
01caddc4-e069-4ac0-9c6a-cba7c4a99069,ALFREDO NASCIMENTO,Member of the Senate of Brazil,,
f9990eba-1396-4a2b-87d2-bf81128a7d48,FLAVIANO MELO,Member of the Senate of Brazil,,
d0e11d9d-28ae-48f4-b25d-c1be4bfa33cc,SIBÁ MACHADO,Member of the Senate of Brazil,,
