id,name,position,start_date,end_date
6673a60c-7a88-4938-b91c-5561416dfc7c,Apisai Ielemia,Prime Minister of Tuvalu,,
2e3bbce7-2d37-4ec4-87b4-62660723c344,Maatia Toafa,Prime Minister of Tuvalu,,
