id,wikidata
bangladesh_awami_league,Q1281480
jatiya_party,Q1361491
bangladesh_nationalist_party,Q496810
independent,Q327591
jatiya_samajtantrik_dal,Q6164619
workers_party_of_bangladesh,Q4382630
workers_party,Q4382630
bangladesh_jamaat-e-islami,Q2475664
liberal_democratic_party,Q6540626
